0   , curve_01_X10.tif    , 0.645493, 0.038293, 0.009747, 0.169659 
1   , curve_01_X15.tif    , 0.410752, 0.072428, 0.009229, 0.222623 
2   , curve_01_X18.tif    , 0.335703, 0.059203, 0.002914, 0.314115 
3   , curve_01_X21.tif    , 0.193751, 0.048999, 0.033823, 0.356918 
4   , curve_01_X25.tif    , 0.220723, 0.033141, 0.013870, 0.421636 
5   , curve_02_X10.tif    , 0.453638, 0.029890, 0.026963, 0.207424 
6   , curve_02_X15.tif    , 0.100294, 0.040161, 0.045902, 0.207700 
7   , curve_02_X18.tif    , 0.109612, 0.032715, 0.003549, 0.341193 
8   , curve_02_X21.tif    , 0.122221, 0.117108, 0.000585, 0.415199 
9   , curve_02_X25.tif    , 0.224006, 0.199490, 0.033315, 0.464908 
10  , curve_03_X10.tif    , 0.458417, 0.032445, 0.024508, 0.242869 
11  , curve_03_X15.tif    , 0.310293, 0.049747, 0.027825, 0.199417 
12  , curve_03_X18.tif    , 0.153038, 0.013221, 0.003346, 0.222476 
13  , curve_03_X21.tif    , 0.349312, 0.066293, 0.010552, 0.247983 
14  , curve_03_X25.tif    , 0.602182, 0.125434, 0.012436, 0.293993 
15  , curve_04_X10.tif    , 0.522594, 0.056662, 0.028605, 0.213607 
16  , curve_04_X15.tif    , 0.234106, 0.022633, 0.023151, 0.186909 
17  , curve_04_X18.tif    , 0.521039, 0.075760, 0.023559, 0.265063 
18  , curve_04_X21.tif    , 0.294186, 0.082255, 0.042068, 0.304184 
19  , curve_04_X25.tif    , 0.357597, 0.176352, 0.012128, 0.369176 
20  , curve_05_X10.tif    , 0.231349, 0.025607, 0.010063, 0.209316 
21  , curve_05_X15.tif    , 0.293375, 0.034682, 0.011428, 0.299439 
22  , curve_05_X18.tif    , 0.332328, 0.059237, 0.068725, 0.343553 
23  , curve_05_X21.tif    , 0.168735, 0.079097, 0.001426, 0.442705 
24  , curve_05_X25.tif    , 0.121212, 0.075492, 0.047350, 0.430606 
25  , curve_06_X10.tif    , 0.297413, 0.041116, 0.011738, 0.216189 
26  , curve_06_X15.tif    , 0.439435, 0.028768, 0.052309, 0.193253 
27  , curve_06_X18.tif    , 0.230728, 0.043882, 0.033306, 0.234060 
28  , curve_06_X21.tif    , 0.126541, 0.046652, 0.027017, 0.279307 
29  , curve_06_X25.tif    , 0.155534, 0.047962, 0.025628, 0.341983 
30  , curve_07_X10.tif    , 0.915493, 0.034817, 0.093206, 0.210872 
31  , curve_07_X15.tif    , 0.848767, 0.028521, 0.014042, 0.213751 
32  , curve_07_X18.tif    , 0.541334, 0.041761, 0.062802, 0.313164 
33  , curve_07_X21.tif    , 0.148540, 0.101344, 0.078679, 0.321595 
34  , curve_07_X25.tif    , 0.442867, 0.033091, 0.023388, 0.417554 
35  , curve_08_X10.tif    , 0.143647, 0.056756, 0.058798, 0.240819 
36  , curve_08_X15.tif    , 0.498928, 0.038623, 0.038716, 0.252826 
37  , curve_08_X18.tif    , 0.466947, 0.051122, 0.005539, 0.312361 
38  , curve_08_X21.tif    , 0.182356, 0.039073, 0.013308, 0.324409 
39  , curve_08_X25.tif    , 0.183585, 0.103706, 0.000520, 0.376128 
40  , curve_09_X10.tif    , 0.385355, 0.057754, 0.035565, 0.217355 
41  , curve_09_X15.tif    , 0.366325, 0.060182, 0.070204, 0.244628 
42  , curve_09_X18.tif    , 0.137863, 0.015741, 0.016544, 0.285651 
43  , curve_09_X21.tif    , 0.204018, 0.081004, 0.018033, 0.375575 
44  , curve_09_X25.tif    , 0.102397, 0.026422, 0.001358, 0.434303 
45  , curve_10_X10.tif    , 0.760329, 0.037649, 0.021499, 0.247911 
46  , curve_10_X15.tif    , 0.623167, 0.064374, 0.036072, 0.217307 
47  , curve_10_X18.tif    , 0.252026, 0.011321, 0.054031, 0.282222 
48  , curve_10_X21.tif    , 0.455341, 0.034675, 0.002853, 0.376029 
49  , curve_10_X25.tif    , 0.321936, 0.069199, 0.027275, 0.425423 
50  , curve_11_X10.tif    , 0.523811, 0.028298, 0.060282, 0.183101 
51  , curve_11_X15.tif    , 0.341242, 0.038219, 0.026348, 0.236287 
52  , curve_11_X18.tif    , 0.248795, 0.030351, 0.015095, 0.324459 
53  , curve_11_X21.tif    , 0.230569, 0.046615, 0.001180, 0.383478 
54  , curve_11_X25.tif    , 0.200629, 0.044078, 0.021434, 0.464009 
