0.001920, 0.200121 
0.045458, 0.164272 
0.096104, 0.390567 
1.610729, 0.194493 
0.040940, 0.222371 
0.157881, 0.340497 
0.093031, 0.297735 
2.932798, 0.260138 
0.115121, 0.284791 
0.039431, 0.272495 
0.190269, 0.408864 
0.017687, 0.386250 
0.177074, 0.386793 
0.096174, 0.410916 
0.146407, 0.387573 
0.053099, 0.438691 
0.025053, 0.446193 
0.017200, 0.447627 
0.057890, 0.444346 
0.071270, 0.440595 
0.044088, 0.491791 
0.044681, 0.502546 
0.032531, 0.478307 
0.119940, 0.502990 
0.051810, 0.482037 
0.046624, 0.255910 
0.110423, 0.272523 
0.283573, 0.380873 
0.175847, 0.341735 
0.156042, 0.231321 
0.198647, 0.303004 
0.117225, 0.244998 
0.043509, 0.306327 
0.062688, 0.314560 
0.061772, 0.316858 
0.175614, 0.355852 
0.043790, 0.328225 
0.010294, 0.332722 
0.291977, 0.301598 
0.199177, 0.287977 
0.028133, 0.395998 
0.213356, 0.352007 
0.092516, 0.356542 
0.184661, 0.359181 
0.944249, 0.353468 
0.055520, 0.414648 
0.001844, 0.398481 
0.269332, 0.413364 
0.158073, 0.443652 
0.042333, 0.443370 
0.086847, 0.334070 
0.018666, 0.237995 
0.170828, 0.334775 
0.179312, 0.329658 
0.112610, 0.317810 
0.130697, 0.303057 
0.089702, 0.265520 
0.031478, 0.317835 
0.208977, 0.320433 
0.174670, 0.289635 
0.010229, 0.372424 
0.096167, 0.361038 
0.119822, 0.396592 
0.022617, 0.335768 
0.018695, 0.337931 
0.314940, 0.402666 
0.102978, 0.394514 
0.309126, 0.424767 
0.148727, 0.414308 
1.766569, 0.394192 
0.369291, 0.463263 
0.069736, 0.461738 
1.561312, 0.460374 
0.418976, 0.470407 
0.174278, 0.467634 
0.040727, 0.464755 
0.348186, 0.391160 
0.101857, 0.450414 
0.057058, 0.304055 
0.075401, 0.326133 
0.294466, 0.240343 
0.144239, 0.291842 
0.020082, 0.320338 
0.063579, 0.220639 
0.290256, 0.311360 
0.118251, 0.325157 
0.111042, 0.320377 
0.128263, 0.310086 
0.091623, 0.326040 
0.222115, 0.325395 
0.131802, 0.339448 
0.252722, 0.367090 
0.196709, 0.361279 
0.056187, 0.365731 
0.053951, 0.386511 
0.019367, 0.419653 
0.017533, 0.427229 
0.059002, 0.396637 
0.062392, 0.396509 
0.135366, 0.442562 
0.091409, 0.315680 
0.027689, 0.306559 
0.074591, 0.262150 
0.153162, 0.265434 
0.007055, 0.279425 
0.336234, 0.240691 
0.515138, 0.247046 
0.254820, 0.250976 
0.301697, 0.266464 
0.280985, 0.236299 
0.165973, 0.291856 
0.250942, 0.314242 
0.260378, 0.308134 
0.262621, 0.297100 
0.188916, 0.304599 
0.420816, 0.364199 
0.239682, 0.354597 
8.947492, 0.348767 
3.277620, 0.347811 
0.412886, 0.358701 
0.363563, 0.409244 
0.366509, 0.414277 
0.010085, 0.405458 
0.022717, 0.400731 
0.070668, 0.422199 
0.038561, 0.373559 
0.130890, 0.288367 
0.047330, 0.242138 
0.167259, 0.310229 
0.252504, 0.326089 
0.280749, 0.244392 
0.161519, 0.290191 
0.014648, 0.291000 
0.131451, 0.278046 
0.124131, 0.292766 
0.110679, 0.385323 
3.682201, 0.317382 
0.243591, 0.325477 
0.107135, 0.344795 
0.191971, 0.339708 
0.090026, 0.384036 
1.251224, 0.369814 
0.215030, 0.394950 
0.258343, 0.377550 
0.003482, 0.385928 
0.355261, 0.469174 
0.073760, 0.438133 
0.218585, 0.450467 
0.210656, 0.443282 
2.907444, 0.433778 
0.182601, 0.347286 
0.326112, 0.409563 
0.192064, 0.334352 
0.013649, 0.355337 
0.223015, 0.330617 
0.058696, 0.268881 
0.023878, 0.253006 
0.097400, 0.262912 
0.217356, 0.242716 
0.000050, 0.247823 
0.034063, 0.226517 
0.248122, 0.286531 
0.062232, 0.236203 
0.061597, 0.272828 
0.011092, 0.248998 
0.073102, 0.302221 
0.060825, 0.297640 
0.004131, 0.311564 
0.090534, 0.280704 
0.043226, 0.282522 
0.093043, 0.314644 
0.001654, 0.336284 
0.007226, 0.315851 
0.094454, 0.338875 
0.039844, 0.321100 
0.287297, 0.410022 
0.283852, 0.375097 
0.288698, 0.390758 
0.439840, 0.400102 
0.307207, 0.267976 
0.145788, 0.237661 
0.040505, 0.216232 
0.234641, 0.295678 
0.348208, 0.296634 
0.012712, 0.217877 
0.091684, 0.311417 
0.018687, 0.310007 
0.023874, 0.271979 
0.053808, 0.273080 
0.098406, 0.287523 
0.051272, 0.333284 
0.182239, 0.308637 
0.010484, 0.311093 
0.141669, 0.304815 
0.110063, 0.329159 
0.154623, 0.389483 
0.138326, 0.372754 
0.081243, 0.354390 
0.060851, 0.390167 
0.032565, 0.387890 
0.106517, 0.299486 
0.005831, 0.291330 
0.104448, 0.379176 
0.191529, 0.355062 
0.178555, 0.334836 
0.162471, 0.251564 
0.187388, 0.263102 
0.098975, 0.293290 
0.111342, 0.243685 
0.074438, 0.274521 
0.040655, 0.312668 
0.045943, 0.331658 
0.028881, 0.351054 
0.019397, 0.335289 
0.005473, 0.301679 
0.064586, 0.395112 
0.089126, 0.378459 
0.026227, 0.380312 
0.056988, 0.408200 
0.096083, 0.385124 
0.111600, 0.424486 
0.190275, 0.433146 
0.215090, 0.436342 
0.055613, 0.439258 
0.119292, 0.443590 
0.147580, 0.297297 
0.005115, 0.388879 
0.029788, 0.228372 
0.024348, 0.226747 
0.272639, 0.300940 
0.069095, 0.336969 
0.341806, 0.307466 
0.086618, 0.349352 
0.306363, 0.312250 
0.377424, 0.302859 
0.253517, 0.292936 
0.116950, 0.302196 
0.092720, 0.263343 
0.109482, 0.306183 
0.230477, 0.273919 
0.180751, 0.316907 
0.068632, 0.330106 
0.340378, 0.312158 
0.343863, 0.287581 
0.264495, 0.322000 
0.237847, 0.311890 
0.364864, 0.312861 
0.053262, 0.323150 
0.061597, 0.295262 
0.372354, 0.311959 
0.186022, 0.334762 
0.249836, 0.342143 
0.156862, 0.343615 
0.186022, 0.334762 
0.121632, 0.343310 
0.085410, 0.224149 
0.064794, 0.198138 
0.089521, 0.194644 
0.069368, 0.195954 
0.103348, 0.230185 
0.001291, 0.204558 
0.027651, 0.223122 
0.157715, 0.194078 
0.368461, 0.228707 
0.190634, 0.192035 
0.182295, 0.192907 
0.199951, 0.178277 
0.555834, 0.246711 
0.057897, 0.168343 
0.381493, 0.237787 
0.277434, 0.228699 
0.121081, 0.175937 
0.176900, 0.190585 
0.404576, 0.243202 
0.279829, 0.241403 
0.063586, 0.214993 
0.116465, 0.414095 
0.122221, 0.346223 
0.115024, 0.224837 
0.297530, 0.298160 
0.056721, 0.225799 
0.081415, 0.258545 
0.291577, 0.265490 
0.091514, 0.203663 
0.317636, 0.332509 
0.042452, 0.248904 
0.028055, 0.252973 
0.355234, 0.283121 
0.015347, 0.262943 
0.110506, 0.243229 
0.257635, 0.286175 
0.131117, 0.273063 
0.052082, 0.262737 
0.356151, 0.266861 
0.237423, 0.283948 
0.020462, 0.326717 
0.255741, 0.304551 
0.226234, 0.302201 
0.319883, 0.305558 
0.142380, 0.310680 
0.429123, 0.330186 
0.081656, 0.206301 
0.445001, 0.328073 
0.420879, 0.365853 
0.827429, 0.332858 
0.306186, 0.257262 
0.420495, 0.300783 
0.127227, 0.205586 
0.348193, 0.286210 
0.356823, 0.285255 
0.274934, 0.284218 
0.239446, 0.300851 
0.224968, 0.294694 
0.113694, 0.269861 
0.025028, 0.233737 
4.591473, 0.266735 
0.024824, 0.276874 
0.138812, 0.290607 
0.030123, 0.267592 
